# Data copied from SSP version 9 database (downloaded in 2014),,,,,,,,,,,,,,,,,,,,,,,,,
MODEL,SCENARIO,REGION,VARIABLE,UNIT,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD Env-Growth,SSP5_v9_130325,KAZ,GDP|PPP,billion US$2005/yr,80.457,131.765,178.18,239.036,318.904,445.423,592.497,764.428,928.247,1059.013,1138.913,1188.236,1237.468,1294.946,1348.102,1388.144,1428.041,1467.587,1510.067,1553.17,1588.796
OECD Env-Growth,SSP5_v9_130325,KEN,GDP|PPP,billion US$2005/yr,40.107,47.951,60.007,76.674,101.936,143.652,214.093,325.061,482.721,695.283,969.428,1311.961,1727.879,2216.674,2767.826,3370.057,4026.736,4732.267,5477.857,6253.103,7039.547
OECD Env-Growth,SSP5_v9_130325,KGZ,GDP|PPP,billion US$2005/yr,7.38,8.887,10.941,14.037,17.594,23.598,32.864,45.735,60.886,77.541,94.677,112.009,129.712,147.954,165.718,181.872,197.741,213.293,229.185,245.551,261.785
OECD Env-Growth,SSP5_v9_130325,KHM,GDP|PPP,billion US$2005/yr,12.889,20.143,27.826,38.129,54.078,76.683,109.745,154.758,210.093,275.684,348.056,426.983,508.744,595.293,685.158,775.303,865.804,955.178,1044.883,1136.924,1230.358
OECD Env-Growth,SSP5_v9_130325,KOR,GDP|PPP,billion US$2005/yr,880.446,1096.699,1320.884,1601.039,1953.826,2368.247,2806.591,3244.463,3655.74,4053.809,4439.52,4835.503,5212.966,5596.648,6012.541,6432.864,6873.865,7328.331,7790.777,8254.316,8741.561
OECD Env-Growth,SSP5_v9_130325,KWT,GDP|PPP,billion US$2005/yr,74.446,110.445,124.857,163.093,201.991,255.044,330.582,428.923,543.09,653.07,753.415,840.763,918.415,984.9,1038.535,1082.007,1124.404,1165.226,1204.053,1238.079,1263.16
OECD Env-Growth,SSP5_v9_130325,LAO,GDP|PPP,billion US$2005/yr,7.207,9.754,14.34,20.865,30.183,43.8,63.836,91.237,124.602,163.028,205.053,248.795,292.72,337.199,381.823,425.787,468.933,510.019,549.493,588.461,626.917
OECD Env-Growth,SSP5_v9_130325,LBN,GDP|PPP,billion US$2005/yr,32.288,38.884,53.347,61.943,75.304,92.985,115.111,141.528,170.249,199.547,228.001,256.33,284.187,310.906,336.206,359.193,380.431,399.653,417.189,433.292,446.966
OECD Env-Growth,SSP5_v9_130325,LBR,GDP|PPP,billion US$2005/yr,0.979,1.1,1.926,2.962,4.793,8.606,15.666,28.343,48.823,79.992,124.548,184.792,262.714,358.52,470.797,596.874,735.161,882.605,1036.361,1193.902,1350.673
OECD Env-Growth,SSP5_v9_130325,LBY,GDP|PPP,billion US$2005/yr,66.032,80.865,99.765,127.737,159.04,197.588,247.6,308.906,372.571,431.216,483.439,534.572,589.221,648.524,708.647,767.771,826.892,886.498,948.661,1012.913,1073.912
OECD Env-Growth,SSP5_v9_130325,LCA,GDP|PPP,billion US$2005/yr,1.336,1.469,1.439,1.522,1.718,2.056,2.602,3.365,4.288,5.356,6.529,7.793,9.136,10.535,11.946,13.301,14.625,15.906,17.117,18.242,19.242
OECD Env-Growth,SSP5_v9_130325,LKA,GDP|PPP,billion US$2005/yr,57.409,69.74,95.022,131.928,179.469,241.716,327.536,436.051,556.617,682.26,810.838,940.523,1072.269,1202.549,1320.076,1422.625,1520.313,1616.614,1710.889,1799.206,1875.056
OECD Env-Growth,SSP5_v9_130325,LSO,GDP|PPP,billion US$2005/yr,2.161,2.493,3.119,3.941,4.883,6.549,9.452,14.063,20.715,29.808,41.595,56.186,73.549,93.507,115.685,139.525,164.765,190.591,216.681,242.804,268.351
OECD Env-Growth,SSP5_v9_130325,LTU,GDP|PPP,billion US$2005/yr,33.309,48.474,51.059,61.249,71.71,81.598,92.043,103.277,113.64,122.227,127.939,131.796,135.863,141.21,146.871,151.326,154.638,157.341,159.894,163.085,166.975
OECD Env-Growth,SSP5_v9_130325,LUX,GDP|PPP,billion US$2005/yr,26.64,31.776,34.848,39.196,45.876,53.12,60.724,69.042,78.193,87.965,98.51,110.223,123.317,137.616,153.024,169.46,186.872,205.099,224.074,243.865,264.601
OECD Env-Growth,SSP5_v9_130325,LVA,GDP|PPP,billion US$2005/yr,20.24,30,28.991,35.39,41.869,49.999,60.527,71.977,82.858,92.926,101.585,109.232,117.457,125.859,133.228,139.217,144.926,149.798,154.01,157.845,160.959
OECD Env-Growth,SSP5_v9_130325,MAC,GDP|PPP,billion US$2005/yr,10.316,17.925,31.329,37.117,41.59,46.208,51.539,57.275,62.867,68.115,72.86,77.227,81.422,84.995,87.639,89.264,90.315,90.825,90.818,90.258,88.979
OECD Env-Growth,SSP5_v9_130325,MAR,GDP|PPP,billion US$2005/yr,84.841,108.171,137.293,169.805,222.697,303.924,420.348,574.517,753.325,945.072,1138.215,1329.168,1515.787,1701.199,1878.284,2041.416,2196.147,2344.343,2490.484,2639.039,2782.02
OECD Env-Growth,SSP5_v9_130325,MDA,GDP|PPP,billion US$2005/yr,6.032,8.492,9.951,12.285,15.529,20.732,27.969,36.745,45.143,52.106,57.002,60.004,62.097,64.013,64.977,64.555,63.736,62.578,61.557,61.02,60.81
OECD Env-Growth,SSP5_v9_130325,MDG,GDP|PPP,billion US$2005/yr,13.884,15.537,17.999,20.058,25.615,37.27,59.274,97.464,156.542,243.131,364.145,524.972,729.153,977.501,1269.283,1599.624,1968.572,2369.134,2793.623,3235.265,3683.798
OECD Env-Growth,SSP5_v9_130325,MDV,GDP|PPP,billion US$2005/yr,1.193,1.562,2.333,2.791,3.355,4.184,5.417,7.112,9.177,11.513,13.983,16.515,19.163,21.998,24.918,27.762,30.335,32.56,34.47,36.134,37.544
OECD Env-Growth,SSP5_v9_130325,MEX,GDP|PPP,billion US$2005/yr,1202.506,1297.336,1409.686,1660.701,1935.7,2303.276,2818.03,3474.504,4196.395,4968.519,5785.354,6631.348,7484.045,8355.903,9216.786,10069.376,10932.421,11786.733,12625.827,13441.59,14194.277
OECD Env-Growth,SSP5_v9_130325,MKD,GDP|PPP,billion US$2005/yr,14.844,16.045,18.931,21.866,27.023,34.533,44.479,56.695,69.89,83.267,96.297,109.236,122.226,134.51,145.214,153.888,160.926,166.751,171.52,175.283,177.723
OECD Env-Growth,SSP5_v9_130325,MLI,GDP|PPP,billion US$2005/yr,8.572,11.655,14.86,16.455,22.271,33.22,52.658,85.457,135.535,207.746,307.055,437.71,602.282,801.507,1032.695,1293.165,1582.952,1899.594,2239.146,2597.725,2968.421
OECD Env-Growth,SSP5_v9_130325,MLT,GDP|PPP,billion US$2005/yr,8.12,8.488,9.442,10.457,11.874,13.908,16.554,19.699,22.873,25.865,28.596,31.109,33.53,35.913,38.199,40.173,41.807,43.131,44.198,45.057,45.684
OECD Env-Growth,SSP5_v9_130325,MMR,GDP|PPP,billion US$2005/yr,25.986,47.593,69.159,91.344,122.933,168.89,235.433,323.672,424.794,534.778,648.253,762.331,875.118,984.672,1089.964,1188.309,1283.41,1375.429,1466.129,1556.572,1645.253
OECD Env-Growth,SSP5_v9_130325,MNE,GDP|PPP,billion US$2005/yr,0,5.163,6.414,7.035,7.968,9.389,11.337,13.723,16.29,18.875,21.4,23.967,26.622,29.13,31.334,33.196,34.777,36.076,37.138,38.001,38.533
OECD Env-Growth,SSP5_v9_130325,MNG,GDP|PPP,billion US$2005/yr,5.325,7.29,9.977,17.647,28.571,44.447,67.015,95.056,124.581,153.23,179.463,203.435,226.891,250.022,271.462,288.788,303.963,317.888,331.574,345.215,357.515
OECD Env-Growth,SSP5_v9_130325,MOZ,GDP|PPP,billion US$2005/yr,9.113,13.906,19.244,27.346,39.459,59.553,94.218,151.51,238.128,364.126,539.76,773.784,1072.852,1438.949,1869.856,2361.743,2913.982,3516.953,4158.306,4826.342,5506.239
OECD Env-Growth,SSP5_v9_130325,MRT,GDP|PPP,billion US$2005/yr,4.68,5.868,7.624,9.94,13.134,17.682,24.546,34.349,47.142,63.46,83.607,107.6,135.411,166.604,200.297,235.756,273.03,311.604,351.145,391.034,430.264
OECD Env-Growth,SSP5_v9_130325,MUS,GDP|PPP,billion US$2005/yr,10.864,12.628,15.734,19.026,23.85,30.389,38.741,48.647,59.307,70.434,81.891,93.135,104.132,114.768,124.738,134.291,143.558,152.244,160.299,167.734,174.4
OECD Env-Growth,SSP5_v9_130325,MWI,GDP|PPP,billion US$2005/yr,7.492,8.268,11.854,15.056,20.867,31.606,51.484,86.452,142.146,226.484,348.843,518.56,744.51,1033.937,1391.523,1816.919,2311.551,2872.056,3492.931,4166.344,4878.872
OECD Env-Growth,SSP5_v9_130325,MYS,GDP|PPP,billion US$2005/yr,239.035,301.308,375.288,473.27,598.071,767.266,991.482,1267.055,1572.364,1893.963,2225.768,2576.095,2942.483,3312.754,3677.489,4038.044,4393.158,4739.334,5069.392,5376.09,5650.174
OECD Env-Growth,SSP5_v9_130325,NAM,GDP|PPP,billion US$2005/yr,8.511,10.827,13.403,16.164,20.071,26.011,34.548,45.523,58.397,72.928,88.756,105.525,122.931,140.63,158.202,175.424,192.58,209.199,225.215,240.537,254.875
OECD Env-Growth,SSP5_v9_130325,NCL,GDP|PPP,billion US$2005/yr,3.06,3.609,4.25,5.353,6.624,8.336,10.579,13.277,16.22,19.309,22.41,25.504,28.555,31.532,34.35,36.958,39.437,41.777,43.993,46.087,47.994
OECD Env-Growth,SSP5_v9_130325,NER,GDP|PPP,billion US$2005/yr,6.521,7.924,10.085,14.136,18.946,27.921,44.547,74.09,122.282,197.237,309.343,470.034,690.774,982.512,1353.716,1809.556,2355.449,2991.708,3714.714,4518.644,5390.238
OECD Env-Growth,SSP5_v9_130325,NGA,GDP|PPP,billion US$2005/yr,181.73,244.642,338.225,462.39,638.004,924.894,1400.569,2142.163,3191.685,4616.391,6494.052,8914.03,11957.237,15670.135,20057.026,25104.875,30814.579,37134.801,43995.131,51320.653,58959.416
OECD Env-Growth,SSP5_v9_130325,NIC,GDP|PPP,billion US$2005/yr,10.847,12.669,14.467,17.095,20.421,26.765,37.238,52.373,71.377,93.377,117.508,143.171,169.075,195.653,222.201,248.439,275.834,304.182,333.749,364.656,396.477
OECD Env-Growth,SSP5_v9_130325,NLD,GDP|PPP,billion US$2005/yr,536.931,573.162,614.809,662.127,730.816,811.999,913.181,1031.753,1168.589,1326.107,1500.598,1694.035,1911.795,2156.28,2430.023,2737.763,3079.632,3453.258,3856.409,4289.589,4760.222
OECD Env-Growth,SSP5_v9_130325,NOR,GDP|PPP,billion US$2005/yr,195.948,218.653,228.255,259.988,298.736,339.874,394.457,459.611,525.964,594.797,673.205,765.125,871.751,995.59,1138.623,1300.247,1480.657,1677.4,1889.989,2120.137,2372.87
OECD Env-Growth,SSP5_v9_130325,NPL,GDP|PPP,billion US$2005/yr,22.025,26.022,32.337,39.129,49.844,69.612,104.739,162.535,247.429,364.994,518.696,709.348,935.381,1193.273,1479.337,1790.64,2120.128,2460.033,2802.852,3144.779,3475.314
OECD Env-Growth,SSP5_v9_130325,NZL,GDP|PPP,billion US$2005/yr,85.974,103.323,110.886,126.212,143.283,163.898,191.84,229.079,274.36,328.271,389.557,457.984,535.901,625.218,726.94,840.406,965.569,1101.904,1249.633,1410.122,1585.924
OECD Env-Growth,SSP5_v9_130325,OMN,GDP|PPP,billion US$2005/yr,43.007,51.135,68.334,83.594,101.08,124.653,156.689,195.289,234.769,272.164,307.293,347.106,388.817,431.583,473.02,512.133,549.634,585.901,621.189,655.169,686.649
OECD Env-Growth,SSP5_v9_130325,PAK,GDP|PPP,billion US$2005/yr,266.68,340.262,418.508,486.705,591.922,775.634,1075.083,1529.323,2146.864,2936.718,3889.689,5002.762,6267.162,7672.217,9200.888,10796.972,12449.091,14135.211,15847.188,17587.484,19320.547
OECD Env-Growth,SSP5_v9_130325,PAN,GDP|PPP,billion US$2005/yr,24.039,29.684,44.448,64.557,85.495,112.109,144.938,183.177,224.239,267.278,310.82,354.061,396.478,436.752,473.999,508.118,540.696,570.211,596.199,618.498,635.955
OECD Env-Growth,SSP5_v9_130325,PER,GDP|PPP,billion US$2005/yr,143.353,176.017,248.847,327.823,425.112,552.118,716.672,911.145,1114.086,1315.886,1510.799,1696.934,1869.265,2031.209,2180.536,2316.053,2446.12,2571.429,2693.652,2809.783,2916.936
OECD Env-Growth,SSP5_v9_130325,PHL,GDP|PPP,billion US$2005/yr,208.539,260.987,332.055,413.255,522.908,687.896,940.124,1296.076,1753.316,2311.031,2963.721,3707.159,4531.896,5421.165,6350.676,7312.094,8305.027,9314.156,10326.567,11335.621,12323.731
OECD Env-Growth,SSP5_v9_130325,PNG,GDP|PPP,billion US$2005/yr,10.492,11.374,15.207,23.548,29.67,40.016,57.64,84.709,121.824,170.347,231.206,304.547,389.499,483.969,585.7,692.069,803.326,916.34,1028.979,1139.154,1244.544
OECD Env-Growth,SSP5_v9_130325,POL,GDP|PPP,billion US$2005/yr,451.644,525.722,660.478,770.619,915.879,1081.944,1268.261,1467.301,1656.97,1830.768,1994.008,2163.29,2352.9,2572.708,2818.427,3078.39,3347.177,3626.714,3924.294,4254.139,4628.209
OECD Env-Growth,SSP5_v9_130325,PRI,GDP|PPP,billion US$2005/yr,63.477,70.781,64.752,72.328,79.465,87.684,96.604,105.357,112.205,116.831,119.573,120.692,120.026,118.651,116.432,113.419,110.417,107.695,105.351,103.331,101.529
OECD Env-Growth,SSP5_v9_130325,PRT,GDP|PPP,billion US$2005/yr,215.791,224.643,230.606,231.203,257.926,294.003,341.673,398.458,459.367,526.098,600.816,686.923,785.692,895.646,1015.483,1145.807,1287.198,1439.971,1603.323,1776.177,1959.16
OECD Env-Growth,SSP5_v9_130325,PRY,GDP|PPP,billion US$2005/yr,20.276,23.006,30.001,36.806,46.284,62.749,88.543,124.89,170.337,223.9,284.041,349.971,420.38,493.987,569.115,644.181,720.035,795.171,868.984,941.306,1009.355
OECD Env-Growth,SSP5_v9_130325,PSE,GDP|PPP,billion US$2005/yr,9.599,8.812,11.142,15.153,21.294,31.439,47.124,68.841,94.811,123.156,152.254,181.055,208.678,235.395,259.883,282.39,304.412,326.502,350.141,376.444,406.039
OECD Env-Growth,SSP5_v9_130325,PYF,GDP|PPP,billion US$2005/yr,4.144,4.593,4.493,5.005,5.472,6.115,6.998,8.153,9.491,10.963,12.499,14.065,15.698,17.376,19.116,20.85,22.56,24.271,25.991,27.713,29.398
OECD Env-Growth,SSP5_v9_130325,QAT,GDP|PPP,billion US$2005/yr,38.311,57.069,122.76,212.218,285.173,372.631,472.744,572.842,662.672,738.124,801.16,860.595,920.377,975.09,1019.776,1053.582,1080.944,1103.177,1119.921,1130.497,1134.182
OECD Env-Growth,SSP5_v9_130325,ROU,GDP|PPP,billion US$2005/yr,153.464,202.526,234.124,255.166,301.073,365.801,453.09,555.072,657.795,754.343,844.018,924.393,1007.47,1084.586,1152.38,1207.221,1254.383,1295.595,1330.129,1359.339,1380.832
OECD Env-Growth,SSP5_v9_130325,RUS,GDP|PPP,billion US$2005/yr,1260.058,1696.729,2015.118,2448.329,2971.309,3726.042,4743.159,5929.019,7064.472,8032.703,8809.905,9522.804,10321.731,11141.234,11875.804,12475.165,13007.313,13531.108,14065.234,14591.531,15024.612
OECD Env-Growth,SSP5_v9_130325,RWA,GDP|PPP,billion US$2005/yr,5.353,7.734,11.057,15.588,21.839,32.892,51.569,81.215,123.303,179.864,252.803,344.69,458.483,594.234,750.624,923.321,1113.143,1319.649,1541.862,1776.964,2017.61
OECD Env-Growth,SSP5_v9_130325,SAU,GDP|PPP,billion US$2005/yr,407.348,490.578,563.632,732.721,908.468,1142.889,1475.347,1875.487,2321.638,2775.012,3206.02,3620.062,4035.928,4455.058,4861.839,5253.754,5653.018,6055.508,6456.18,6836.439,7174.79
OECD Env-Growth,SSP5_v9_130325,SDN,GDP|PPP,billion US$2005/yr,47.757,61.955,88.125,97.59,141.372,198.338,293.127,442.913,655.886,945.613,1324.997,1808.684,2405.968,3114.637,3923.937,4835.182,5824.036,6890.068,8018.97,9186.408,10368.344
OECD Env-Growth,SSP5_v9_130325,SEN,GDP|PPP,billion US$2005/yr,14.517,18.232,21.61,25.902,33.764,47.296,69.433,103.868,152.107,216.178,297.812,398.463,518.122,656.235,809.587,975.527,1156.354,1351.616,1559.494,1777.97,2003.332
OECD Env-Growth,SSP5_v9_130325,SGP,GDP|PPP,billion US$2005/yr,153.314,193.557,264.851,325.386,390.953,455.392,516.057,570.744,622.6,669.228,708.234,744.833,780.643,811.835,837.121,853.743,864.415,868.257,866.283,859.517,846.81
OECD Env-Growth,SSP5_v9_130325,SLB,GDP|PPP,billion US$2005/yr,0.924,0.974,1.308,1.688,2.156,3.024,4.405,6.44,9.135,12.552,16.725,21.654,27.285,33.499,40.07,46.849,53.998,61.383,68.875,76.339,83.601
OECD Env-Growth,SSP5_v9_130325,SLE,GDP|PPP,billion US$2005/yr,1.758,3.334,4.352,7.151,9.293,13.401,20.917,33.596,52.758,80.109,117.173,165.315,225.485,297.106,378.75,468.73,567.385,672.996,783.683,897.746,1012.33
OECD Env-Growth,SSP5_v9_130325,SLV,GDP|PPP,billion US$2005/yr,30.717,34.501,37.019,39.591,44.143,50.54,60.069,72.442,86.015,99.748,112.677,124.149,133.389,141.596,149.187,156.124,163.515,171.04,178.947,187.699,197.481
OECD Env-Growth,SSP5_v9_130325,SOM,GDP|PPP,billion US$2005/yr,0,0,0.315,0.381,0.541,0.901,1.68,3.221,5.828,9.873,15.736,23.666,33.709,45.895,59.922,75.504,92.927,112.271,133.38,155.994,179.603
OECD Env-Growth,SSP5_v9_130325,SRB,GDP|PPP,billion US$2005/yr,48.866,63.373,69.977,75.549,85.679,101.555,123.022,148.991,177.38,206.922,236.933,268.041,300.277,331.213,358.364,381.646,402.23,420.077,435.259,447.611,456.572
OECD Env-Growth,SSP5_v9_130325,STP,GDP|PPP,billion US$2005/yr,0,0.216,0.29,0.47,0.976,1.508,2.279,3.23,4.229,5.199,6.1,6.92,7.612,8.224,8.749,9.227,9.765,10.36,11.021,11.753,12.555
OECD Env-Growth,SSP5_v9_130325,SUR,GDP|PPP,billion US$2005/yr,2.317,3.06,3.73,4.604,5.872,7.717,10.196,13.258,16.654,20.303,24.038,27.833,31.635,35.291,38.754,42.061,45.277,48.398,51.399,54.283,56.917
OECD Env-Growth,SSP5_v9_130325,SVK,GDP|PPP,billion US$2005/yr,68.571,87.124,109.477,129.02,153.703,181.714,214.758,251.185,288.236,325.41,363.638,404.576,450.954,503.59,561.414,623.089,687.53,754.771,825.527,901.925,985.895
OECD Env-Growth,SSP5_v9_130325,SVN,GDP|PPP,billion US$2005/yr,39.312,46.961,51.321,55.611,62.946,72.149,83.625,97.013,111.556,127.135,144.081,162.992,184.755,209.277,236.485,265.802,296.963,330.312,366.227,404.845,446.21
OECD Env-Growth,SSP5_v9_130325,SWE,GDP|PPP,billion US$2005/yr,259.114,295.27,316.691,367.548,422.76,488.584,568.859,664.03,773.402,898.126,1035.498,1184.089,1353.658,1555.636,1786.62,2045.137,2328.641,2634.222,2965.844,3331.899,3740.035
OECD Env-Growth,SSP5_v9_130325,SWZ,GDP|PPP,billion US$2005/yr,4.496,4.99,5.638,5.444,5.949,7.339,9.68,13.234,18.035,24.161,31.56,40.109,49.757,60.444,71.888,83.805,96.071,108.379,120.757,133.127,145.21
OECD Env-Growth,SSP5_v9_130325,SYR,GDP|PPP,billion US$2005/yr,60.048,76.403,96.934,108.783,161.978,224.577,318.495,449.369,612.719,806.995,1028.702,1271.408,1526.621,1788.653,2050.221,2316.782,2595.93,2875.342,3146.569,3404.951,3641.28
OECD Env-Growth,SSP5_v9_130325,TCD,GDP|PPP,billion US$2005/yr,6.17,13.445,15.011,18.068,22.079,31.131,47.557,74.818,116.232,175.257,255.915,361.645,494.977,657.561,849.398,1069.427,1317.038,1589.571,1883.946,2197.735,2526.136
OECD Env-Growth,SSP5_v9_130325,TGO,GDP|PPP,billion US$2005/yr,4.391,4.641,5.414,6.841,9.095,13.019,19.823,31.083,48.205,73.112,107.772,153.933,212.957,285.526,371.579,470.303,581.344,702.611,832.637,970.043,1112.126
OECD Env-Growth,SSP5_v9_130325,THA,GDP|PPP,billion US$2005/yr,347.154,445.195,530.367,650.687,843.089,1131.502,1526.558,2012.454,2544.382,3100.894,3660.052,4219.447,4772.594,5299.908,5782.984,6217.422,6609.328,6951.646,7243.77,7490.319,7686.076
OECD Env-Growth,SSP5_v9_130325,TJK,GDP|PPP,billion US$2005/yr,5.98,9.682,13.333,17.536,22.502,31.91,47.14,67.697,90.689,113.618,133.993,150.715,163.579,173.887,181.621,187.798,195.2,203.235,212.875,225.039,240.345
OECD Env-Growth,SSP5_v9_130325,TKM,GDP|PPP,billion US$2005/yr,10.454,22.609,37.42,54.718,82.77,117.835,158.831,202.25,243.738,281.387,314.19,340.469,365.394,389.119,408.689,424.571,437.669,448.411,458.003,466.985,474.734
OECD Env-Growth,SSP5_v9_130325,TLS,GDP|PPP,billion US$2005/yr,0.975,0.968,1.481,2.256,3.294,4.946,7.692,11.919,17.546,24.589,32.649,41.333,49.864,58.129,65.971,73.242,80.769,89.002,98.538,110.17,124.862
OECD Env-Growth,SSP5_v9_130325,TON,GDP|PPP,billion US$2005/yr,0.379,0.418,0.423,0.447,0.481,0.562,0.697,0.869,1.047,1.229,1.41,1.59,1.744,1.865,1.941,1.976,2.015,2.067,2.141,2.242,2.374
OECD Env-Growth,SSP5_v9_130325,TTO,GDP|PPP,billion US$2005/yr,17.969,26.384,31.079,33.138,38.043,43.904,50.672,57.743,63.96,68.711,71.801,74.331,76.786,78.844,79.96,80.151,80.083,80.033,80.143,80.282,80.108
OECD Env-Growth,SSP5_v9_130325,TUN,GDP|PPP,billion US$2005/yr,58.121,72.032,89.757,101.879,135.25,183.283,247.388,324.915,407.438,489.333,563.753,632.336,698.69,765.072,826.208,879.025,926.374,968.632,1008.51,1047.041,1082.422
OECD Env-Growth,SSP5_v9_130325,TUR,GDP|PPP,billion US$2005/yr,625.062,780.933,912.432,1139.299,1403.01,1728.569,2134.282,2613.33,3135.919,3677.255,4217.485,4762.887,5309.197,5852.665,6377.833,6869.492,7345.121,7809.15,8261.207,8699.399,9090.563
OECD Env-Growth,SSP5_v9_130325,TZA,GDP|PPP,billion US$2005/yr,28.708,40.354,56.273,75.443,104.107,156.823,247.41,392.945,602.001,886.775,1259.912,1730.425,2302.151,2975,3741.605,4585.384,5511.971,6512.117,7571.784,8679.64,9814.528
OECD Env-Growth,SSP5_v9_130325,UGA,GDP|PPP,billion US$2005/yr,18.73,25.903,38.411,50.588,71.258,108.191,173.289,281.427,445.117,681.654,1009.9,1448.813,2013.249,2713.988,3554.614,4532.735,5653.406,6910.303,8287.164,9766.17,11319.602
OECD Env-Growth,SSP5_v9_130325,UKR,GDP|PPP,billion US$2005/yr,181.775,263.007,276.283,331.186,400.433,518.186,690.3,909.529,1147.082,1389.195,1629.34,1878.092,2143.531,2412.679,2665.76,2888.06,3090.463,3278.804,3456.096,3620.764,3755.93
OECD Env-Growth,SSP5_v9_130325,URY,GDP|PPP,billion US$2005/yr,31.718,32.009,42.434,51.489,61.489,74.759,91.614,110.737,129.618,147.58,164.419,179.823,193.467,205.803,216.574,225.887,234.526,242.451,249.624,256.075,261.131
OECD Env-Growth,SSP5_v9_130325,USA,GDP|PPP,billion US$2005/yr,11225.241,12622.125,13087.12,14862.284,17514.176,20524.255,23990.207,27793.541,31738.969,35907.431,40312.784,45165.3,50633.018,56809.539,63638.501,71190.05,79531.157,88580.635,98393.599,109007.944,120517.863
OECD Env-Growth,SSP5_v9_130325,UZB,GDP|PPP,billion US$2005/yr,40.237,52.359,78.648,108.134,144.595,199.805,274.826,369.575,476.509,587.389,694.927,800.404,905.529,1013.27,1116.789,1210.852,1299.474,1382.164,1462.922,1544.745,1625.805
OECD Env-Growth,SSP5_v9_130325,VCT,GDP|PPP,billion US$2005/yr,0.808,0.963,1.037,1.119,1.287,1.505,1.792,2.121,2.448,2.765,3.063,3.352,3.63,3.89,4.116,4.31,4.499,4.683,4.871,5.062,5.248
OECD Env-Growth,SSP5_v9_130325,VEN,GDP|PPP,billion US$2005/yr,232.522,263.762,316.397,379.81,438.357,530.441,660.302,833.821,1035.943,1264.874,1513.803,1781.053,2062.914,2348.107,2625.443,2890.194,3150.158,3400.668,3633.247,3844.124,4027.569
OECD Env-Growth,SSP5_v9_130325,VNM,GDP|PPP,billion US$2005/yr,123.993,178.075,249.923,332.832,473.046,667.332,938.48,1287.64,1692.977,2141.24,2606.044,3074.82,3545.546,4036.001,4508.269,4935.993,5326.341,5680.058,6002.709,6295.823,6534.356
OECD Env-Growth,SSP5_v9_130325,VUT,GDP|PPP,billion US$2005/yr,0.702,0.739,0.957,1.133,1.384,1.856,2.648,3.87,5.566,7.806,10.633,14.079,18.133,22.729,27.763,33.099,38.768,44.633,50.581,56.501,62.237
OECD Env-Growth,SSP5_v9_130325,WSM,GDP|PPP,billion US$2005/yr,0.54,0.691,0.722,0.771,0.846,0.989,1.2,1.451,1.711,1.981,2.259,2.522,2.723,2.849,2.908,2.938,2.979,3.039,3.133,3.268,3.456
OECD Env-Growth,SSP5_v9_130325,YEM,GDP|PPP,billion US$2005/yr,37.573,46.172,57.076,56.013,70.128,93.399,131.294,188.384,265.037,360.793,475.273,609.698,765.016,941.146,1132.349,1333.688,1544.088,1762.714,1990.041,2224.432,2459.995
